id,lon,lat
SYN21288,-100.4214444444,19.3273888889
SYN21288,-99.2854722222,16.9811388889
SYN21288,-99.8410833333,18.3498333333
SYN21288,-104.8048888889,19.7154444444
SYN22745,-99.81,18.36
SYN22745,-99.9084166667,18.411
SYN22745,-104.41,20.82
SYN22745,-99.4776388889,17.39175
SYN22745,-99.28,16.98
SYN22745,-104.18,19.9
SYN22745,-104.11,19.91
SYN22745,-97.02,16.35
SYN22745,-103.98,19.44
SYN22745,-104.4078888889,20.6273055556
SYN22745,-101.21,19.06
SYN22745,-104.05,19.96
SYN22745,-100.49,19.23
SYN22745,-99.3683055556,17.4599166667
SYN22745,-99.218,18.2376944444
SYN22745,-104,19.95
SYN22745,-104.17675,19.8961388889
SYN22745,-104.05825,19.5353611111
SYN22745,-100.4214444444,19.3273888889
SYN22745,-99.2854722222,16.9811388889
SYN22745,-99.8410833333,18.3498333333
SYN22745,-104.8048888889,19.7154444444
PZE_102039435,-99.81,18.36
PZE_102039435,-99.9084166667,18.411
PZE_102039435,-104.41,20.82
PZE_102039435,-99.4776388889,17.39175
PZE_102039435,-99.28,16.98
PZE_102039435,-104.18,19.9
PZE_102039435,-104.11,19.91
PZE_102039435,-97.02,16.35
PZE_102039435,-104.4078888889,20.6273055556
PZE_102039435,-101.21,19.06
PZE_102039435,-104.05,19.96
PZE_102039435,-100.49,19.23
PZE_102039435,-99.3683055556,17.4599166667
PZE_102039435,-99.218,18.2376944444
PZE_102039435,-97.02,16.35
PZE_102039435,-104,19.95
PZE_102039435,-104.17675,19.8961388889
PZE_102039435,-104.8718611111,19.7324722222
PZE_102039435,-104.05825,19.5353611111
PZE_102039435,-100.4214444444,19.3273888889
PZE_102039435,-99.2854722222,16.9811388889
PZE_102039435,-99.8410833333,18.3498333333
PZE_102039435,-104.8048888889,19.7154444444
PZE_102041488,-99.81,18.36
PZE_102041488,-99.9084166667,18.411
PZE_102041488,-104.41,20.82
PZE_102041488,-99.4776388889,17.39175
PZE_102041488,-99.28,16.98
PZE_102041488,-104.18,19.9
PZE_102041488,-104.11,19.91
PZE_102041488,-97.02,16.35
PZE_102041488,-103.98,19.44
PZE_102041488,-104.4078888889,20.6273055556
PZE_102041488,-101.21,19.06
PZE_102041488,-104.05,19.96
PZE_102041488,-100.49,19.23
PZE_102041488,-99.3683055556,17.4599166667
PZE_102041488,-99.218,18.2376944444
PZE_102041488,-97.02,16.35
