id,lon,lat
PZE_109082243,-98.9146111111,19.5025277778
PZE_109082243,-99.6270555556,19.4074722222
SYN28177,-98.4874444444,19.0838888889
SYN28177,-102.0684444444,20.1393888889
SYN28177,-98.8661388889,19.22625
SYN28177,-100.64,19.68
SYN28177,-102.37,20.17
SYN28177,-101.61,19.42
SYN28177,-99.03,18.97
SYN28177,-101.49,20.11
SYN28177,-98.1854166667,19.1594722222
SYN28177,-98.49,19.09
SYN28177,-101.64,19.42
SYN28177,-100.8848888889,19.9917222222
SYN28177,-100.8496666667,19.9581944444
SYN28177,-100.9599166667,19.9828055556
SYN28177,-101.0881111111,20.0531944444
SYN28177,-101.3730833333,20.1607222222
SYN28177,-101.4341666667,20.1338055556
SYN28177,-101.2354166667,19.9646111111
SYN28177,-102.0898333333,20.7195555556
SYN28177,-98.8637222222,19.1397777778
SYN28177,-99.59,19.12
SYN28177,-98.9146111111,19.5025277778
SYN28177,-99.6270555556,19.4074722222
SYN33949,-98.4874444444,19.0838888889
SYN33949,-102.0684444444,20.1393888889
SYN33949,-98.8661388889,19.22625
SYN33949,-100.64,19.68
SYN33949,-102.37,20.17
SYN33949,-101.61,19.42
SYN33949,-99.03,18.97
SYN33949,-101.49,20.11
SYN33949,-98.1854166667,19.1594722222
SYN33949,-98.49,19.09
SYN33949,-101.64,19.42
SYN33949,-100.8848888889,19.9917222222
SYN33949,-100.8496666667,19.9581944444
SYN33949,-100.9599166667,19.9828055556
SYN33949,-101.0881111111,20.0531944444
SYN33949,-101.3730833333,20.1607222222
SYN33949,-101.4341666667,20.1338055556
SYN33949,-101.2354166667,19.9646111111
SYN33949,-102.0898333333,20.7195555556
SYN33949,-98.8637222222,19.1397777778
SYN33949,-99.59,19.12
SYN33949,-98.9146111111,19.5025277778
SYN33949,-99.6270555556,19.4074722222
SYN33949,-99.08,19.29
SYN34677,-98.4874444444,19.0838888889
SYN34677,-102.0684444444,20.1393888889
SYN34677,-98.8661388889,19.22625
SYN34677,-100.64,19.68
SYN34677,-102.37,20.17
SYN34677,-101.61,19.42
SYN34677,-99.03,18.97
SYN34677,-101.49,20.11
SYN34677,-98.1854166667,19.1594722222
SYN34677,-101.64,19.42
SYN34677,-100.8848888889,19.9917222222
SYN34677,-100.8496666667,19.9581944444
SYN34677,-100.9599166667,19.9828055556
SYN34677,-101.0881111111,20.0531944444
SYN34677,-101.3730833333,20.1607222222
SYN34677,-101.4341666667,20.1338055556
SYN34677,-101.2354166667,19.9646111111
SYN34677,-102.0898333333,20.7195555556
SYN34677,-98.8637222222,19.1397777778
SYN34677,-99.59,19.12
SYN34677,-98.9146111111,19.5025277778
SYN34677,-99.6270555556,19.4074722222
SYN6394,-102.0684444444,20.1393888889
SYN6394,-98.8661388889,19.22625
SYN6394,-100.64,19.68
SYN6394,-102.37,20.17
SYN6394,-101.61,19.42
SYN6394,-99.03,18.97
SYN6394,-101.49,20.11
SYN6394,-98.1854166667,19.1594722222
SYN6394,-101.64,19.42
SYN6394,-100.8848888889,19.9917222222
SYN6394,-100.8496666667,19.9581944444
SYN6394,-100.9599166667,19.9828055556
SYN6394,-101.0881111111,20.0531944444
SYN6394,-101.3730833333,20.1607222222
SYN6394,-101.4341666667,20.1338055556
SYN6394,-101.2354166667,19.9646111111
SYN6394,-102.0898333333,20.7195555556
SYN6394,-98.8637222222,19.1397777778
SYN6394,-99.59,19.12
SYN6394,-98.9146111111,19.5025277778
SYN6394,-99.6270555556,19.4074722222
PUT_163a_50338335_2262,-98.4874444444,19.0838888889
PUT_163a_50338335_2262,-102.0684444444,20.1393888889
PUT_163a_50338335_2262,-98.8661388889,19.22625
PUT_163a_50338335_2262,-100.64,19.68
PUT_163a_50338335_2262,-102.37,20.17
PUT_163a_50338335_2262,-101.61,19.42
PUT_163a_50338335_2262,-99.03,18.97
PUT_163a_50338335_2262,-101.49,20.11
PUT_163a_50338335_2262,-98.1854166667,19.1594722222
PUT_163a_50338335_2262,-98.49,19.09
PUT_163a_50338335_2262,-101.64,19.42
PUT_163a_50338335_2262,-100.8848888889,19.9917222222
PUT_163a_50338335_2262,-100.8496666667,19.9581944444
PUT_163a_50338335_2262,-100.9599166667,19.9828055556
PUT_163a_50338335_2262,-101.0881111111,20.0531944444
PUT_163a_50338335_2262,-101.3730833333,20.1607222222
PUT_163a_50338335_2262,-101.4341666667,20.1338055556
PUT_163a_50338335_2262,-101.2354166667,19.9646111111
PUT_163a_50338335_2262,-102.0898333333,20.7195555556
PUT_163a_50338335_2262,-98.8637222222,19.1397777778
PUT_163a_50338335_2262,-99.59,19.12
PUT_163a_50338335_2262,-98.9146111111,19.5025277778
PUT_163a_50338335_2262,-99.6270555556,19.4074722222
PUT_163a_50338335_2262,-99.08,19.29
PUT_163a_89763353_4712,-98.4874444444,19.0838888889
PUT_163a_89763353_4712,-102.0684444444,20.1393888889
PUT_163a_89763353_4712,-98.8661388889,19.22625
PUT_163a_89763353_4712,-100.64,19.68
PUT_163a_89763353_4712,-102.37,20.17
PUT_163a_89763353_4712,-101.61,19.42
PUT_163a_89763353_4712,-99.03,18.97
PUT_163a_89763353_4712,-101.49,20.11
PUT_163a_89763353_4712,-98.1854166667,19.1594722222
PUT_163a_89763353_4712,-98.49,19.09
PUT_163a_89763353_4712,-100.8848888889,19.9917222222
PUT_163a_89763353_4712,-100.8496666667,19.9581944444
PUT_163a_89763353_4712,-100.9599166667,19.9828055556
PUT_163a_89763353_4712,-101.0881111111,20.0531944444
PUT_163a_89763353_4712,-101.3730833333,20.1607222222
PUT_163a_89763353_4712,-101.4341666667,20.1338055556
PUT_163a_89763353_4712,-101.2354166667,19.9646111111
PUT_163a_89763353_4712,-102.0898333333,20.7195555556
PUT_163a_89763353_4712,-98.8637222222,19.1397777778
PUT_163a_89763353_4712,-99.59,19.12
PUT_163a_89763353_4712,-98.9146111111,19.5025277778
PUT_163a_89763353_4712,-99.6270555556,19.4074722222
PUT_163a_89763353_4712,-99.08,19.29
PZA00291_7,-98.4874444444,19.0838888889
PZA00291_7,-102.0684444444,20.1393888889
PZA00291_7,-98.8661388889,19.22625
PZA00291_7,-100.64,19.68
PZA00291_7,-102.37,20.17
PZA00291_7,-101.61,19.42
PZA00291_7,-99.03,18.97
PZA00291_7,-101.49,20.11
PZA00291_7,-98.1854166667,19.1594722222
PZA00291_7,-98.49,19.09
PZA00291_7,-101.64,19.42
PZA00291_7,-100.8848888889,19.9917222222
PZA00291_7,-100.8496666667,19.9581944444
PZA00291_7,-100.9599166667,19.9828055556
PZA00291_7,-101.0881111111,20.0531944444
PZA00291_7,-101.3730833333,20.1607222222
PZA00291_7,-101.4341666667,20.1338055556
PZA00291_7,-101.2354166667,19.9646111111
PZA00291_7,-102.0898333333,20.7195555556
PZA00291_7,-98.8637222222,19.1397777778
PZA00291_7,-99.59,19.12
PZA00291_7,-98.9146111111,19.5025277778
PZA00291_7,-99.6270555556,19.4074722222
PZA00291_7,-99.08,19.29
PZE_100000453,-98.4874444444,19.0838888889
PZE_100000453,-102.0684444444,20.1393888889
PZE_100000453,-98.8661388889,19.22625
PZE_100000453,-100.64,19.68
PZE_100000453,-102.37,20.17
PZE_100000453,-101.61,19.42
PZE_100000453,-99.03,18.97
PZE_100000453,-101.49,20.11
PZE_100000453,-98.1854166667,19.1594722222
PZE_100000453,-98.49,19.09
PZE_100000453,-101.64,19.42
PZE_100000453,-100.8848888889,19.9917222222
PZE_100000453,-100.8496666667,19.9581944444
PZE_100000453,-100.9599166667,19.9828055556
PZE_100000453,-101.0881111111,20.0531944444
PZE_100000453,-101.3730833333,20.1607222222
PZE_100000453,-101.4341666667,20.1338055556
PZE_100000453,-101.2354166667,19.9646111111
PZE_100000453,-102.0898333333,20.7195555556
PZE_100000453,-98.8637222222,19.1397777778
PZE_100000453,-99.59,19.12
PZE_100000453,-98.9146111111,19.5025277778
PZE_100000453,-99.6270555556,19.4074722222
PZE_100000453,-99.08,19.29
PZE_101066925,-98.4874444444,19.0838888889
PZE_101066925,-102.0684444444,20.1393888889
PZE_101066925,-98.8661388889,19.22625
PZE_101066925,-100.64,19.68
PZE_101066925,-102.37,20.17
PZE_101066925,-101.61,19.42
PZE_101066925,-99.03,18.97
PZE_101066925,-101.49,20.11
PZE_101066925,-98.1854166667,19.1594722222
PZE_101066925,-98.49,19.09
PZE_101066925,-101.64,19.42
PZE_101066925,-100.8848888889,19.9917222222
PZE_101066925,-100.8496666667,19.9581944444
PZE_101066925,-100.9599166667,19.9828055556
PZE_101066925,-101.0881111111,20.0531944444
PZE_101066925,-101.3730833333,20.1607222222
PZE_101066925,-101.4341666667,20.1338055556
PZE_101066925,-101.2354166667,19.9646111111
PZE_101066925,-102.0898333333,20.7195555556
PZE_101066925,-98.8637222222,19.1397777778
PZE_101066925,-99.59,19.12
PZE_101066925,-98.9146111111,19.5025277778
PZE_101066925,-99.6270555556,19.4074722222
PZE_101066925,-99.08,19.29
PZE_101143899,-98.4874444444,19.0838888889
PZE_101143899,-102.0684444444,20.1393888889
PZE_101143899,-98.8661388889,19.22625
PZE_101143899,-100.64,19.68
PZE_101143899,-102.37,20.17
PZE_101143899,-101.61,19.42
PZE_101143899,-99.03,18.97
PZE_101143899,-101.49,20.11
PZE_101143899,-98.1854166667,19.1594722222
PZE_101143899,-98.49,19.09
PZE_101143899,-101.64,19.42
PZE_101143899,-100.8848888889,19.9917222222
PZE_101143899,-100.8496666667,19.9581944444
PZE_101143899,-100.9599166667,19.9828055556
PZE_101143899,-101.0881111111,20.0531944444
PZE_101143899,-101.3730833333,20.1607222222
PZE_101143899,-101.4341666667,20.1338055556
PZE_101143899,-101.2354166667,19.9646111111
PZE_101143899,-102.0898333333,20.7195555556
PZE_101143899,-98.8637222222,19.1397777778
PZE_101143899,-99.59,19.12
PZE_101143899,-98.9146111111,19.5025277778
PZE_101143899,-99.6270555556,19.4074722222
PZE_101143899,-99.08,19.29
PZE_104125668,-98.4874444444,19.0838888889
PZE_104125668,-102.0684444444,20.1393888889
PZE_104125668,-98.8661388889,19.22625
PZE_104125668,-100.64,19.68
PZE_104125668,-102.37,20.17
PZE_104125668,-101.61,19.42
PZE_104125668,-99.03,18.97
PZE_104125668,-101.49,20.11
PZE_104125668,-98.1854166667,19.1594722222
PZE_104125668,-98.49,19.09
PZE_104125668,-100.8848888889,19.9917222222
PZE_104125668,-100.8496666667,19.9581944444
PZE_104125668,-100.9599166667,19.9828055556
PZE_104125668,-101.0881111111,20.0531944444
PZE_104125668,-101.3730833333,20.1607222222
PZE_104125668,-101.4341666667,20.1338055556
PZE_104125668,-101.2354166667,19.9646111111
PZE_104125668,-102.0898333333,20.7195555556
PZE_104125668,-98.8637222222,19.1397777778
PZE_104125668,-99.59,19.12
PZE_104125668,-98.9146111111,19.5025277778
PZE_104125668,-99.6270555556,19.4074722222
PZE_104125668,-99.08,19.29
PZE_105073285,-98.4874444444,19.0838888889
PZE_105073285,-102.0684444444,20.1393888889
PZE_105073285,-98.8661388889,19.22625
PZE_105073285,-100.64,19.68
PZE_105073285,-102.37,20.17
PZE_105073285,-101.61,19.42
PZE_105073285,-99.03,18.97
PZE_105073285,-101.49,20.11
PZE_105073285,-98.1854166667,19.1594722222
PZE_105073285,-98.49,19.09
PZE_105073285,-100.8848888889,19.9917222222
PZE_105073285,-100.8496666667,19.9581944444
PZE_105073285,-100.9599166667,19.9828055556
PZE_105073285,-101.0881111111,20.0531944444
PZE_105073285,-101.3730833333,20.1607222222
PZE_105073285,-101.4341666667,20.1338055556
PZE_105073285,-101.2354166667,19.9646111111
PZE_105073285,-102.0898333333,20.7195555556
PZE_105073285,-98.8637222222,19.1397777778
PZE_105073285,-99.59,19.12
PZE_105073285,-98.9146111111,19.5025277778
PZE_105073285,-99.6270555556,19.4074722222
PZE_105073285,-99.08,19.29
PZE_105073307,-102.0684444444,20.1393888889
PZE_105073307,-98.8661388889,19.22625
PZE_105073307,-100.64,19.68
PZE_105073307,-102.37,20.17
PZE_105073307,-101.61,19.42
PZE_105073307,-101.49,20.11
PZE_105073307,-98.1854166667,19.1594722222
PZE_105073307,-98.49,19.09
PZE_105073307,-101.64,19.42
PZE_105073307,-100.8848888889,19.9917222222
PZE_105073307,-100.8496666667,19.9581944444
PZE_105073307,-100.9599166667,19.9828055556
PZE_105073307,-101.0881111111,20.0531944444
PZE_105073307,-101.3730833333,20.1607222222
PZE_105073307,-101.4341666667,20.1338055556
PZE_105073307,-101.2354166667,19.9646111111
PZE_105073307,-102.0898333333,20.7195555556
PZE_105073307,-98.8637222222,19.1397777778
PZE_105073307,-99.59,19.12
PZE_105073307,-98.9146111111,19.5025277778
PZE_105073307,-99.08,19.29
PZE_105073310,-102.0684444444,20.1393888889
PZE_105073310,-98.8661388889,19.22625
PZE_105073310,-100.64,19.68
PZE_105073310,-102.37,20.17
PZE_105073310,-101.61,19.42
PZE_105073310,-101.49,20.11
PZE_105073310,-98.1854166667,19.1594722222
PZE_105073310,-98.49,19.09
PZE_105073310,-101.64,19.42
PZE_105073310,-100.8848888889,19.9917222222
PZE_105073310,-100.8496666667,19.9581944444
PZE_105073310,-100.9599166667,19.9828055556
PZE_105073310,-101.0881111111,20.0531944444
PZE_105073310,-101.3730833333,20.1607222222
PZE_105073310,-101.4341666667,20.1338055556
PZE_105073310,-101.2354166667,19.9646111111
PZE_105073310,-102.0898333333,20.7195555556
PZE_105073310,-98.8637222222,19.1397777778
PZE_105073310,-99.59,19.12
PZE_105073310,-98.9146111111,19.5025277778
PZE_105073310,-99.08,19.29
PZE_106008406,-98.4874444444,19.0838888889
PZE_106008406,-102.0684444444,20.1393888889
PZE_106008406,-98.8661388889,19.22625
PZE_106008406,-100.64,19.68
PZE_106008406,-102.37,20.17
PZE_106008406,-101.61,19.42
PZE_106008406,-99.03,18.97
PZE_106008406,-101.49,20.11
PZE_106008406,-98.1854166667,19.1594722222
PZE_106008406,-98.49,19.09
PZE_106008406,-101.64,19.42
PZE_106008406,-100.8848888889,19.9917222222
PZE_106008406,-100.8496666667,19.9581944444
PZE_106008406,-100.9599166667,19.9828055556
PZE_106008406,-101.0881111111,20.0531944444
PZE_106008406,-101.3730833333,20.1607222222
PZE_106008406,-101.4341666667,20.1338055556
PZE_106008406,-101.2354166667,19.9646111111
PZE_106008406,-102.0898333333,20.7195555556
PZE_106008406,-98.8637222222,19.1397777778
PZE_106008406,-99.59,19.12
PZE_106008406,-99.6270555556,19.4074722222
SYN18469,-98.4874444444,19.0838888889
SYN18469,-102.0684444444,20.1393888889
SYN18469,-98.8661388889,19.22625
SYN18469,-100.64,19.68
SYN18469,-102.37,20.17
SYN18469,-101.61,19.42
SYN18469,-99.03,18.97
SYN18469,-101.49,20.11
SYN18469,-98.1854166667,19.1594722222
SYN18469,-98.49,19.09
SYN18469,-101.64,19.42
SYN18469,-100.8848888889,19.9917222222
SYN18469,-100.8496666667,19.9581944444
SYN18469,-100.9599166667,19.9828055556
SYN18469,-101.0881111111,20.0531944444
SYN18469,-101.3730833333,20.1607222222
SYN18469,-101.4341666667,20.1338055556
SYN18469,-101.2354166667,19.9646111111
SYN18469,-102.0898333333,20.7195555556
SYN18469,-98.8637222222,19.1397777778
SYN18469,-99.59,19.12
SYN18469,-98.9146111111,19.5025277778
SYN18469,-99.6270555556,19.4074722222
SYN4506,-98.4874444444,19.0838888889
SYN4506,-102.0684444444,20.1393888889
SYN4506,-98.8661388889,19.22625
SYN4506,-100.64,19.68
SYN4506,-102.37,20.17
SYN4506,-101.61,19.42
SYN4506,-99.03,18.97
SYN4506,-101.49,20.11
SYN4506,-98.1854166667,19.1594722222
SYN4506,-98.49,19.09
SYN4506,-101.64,19.42
SYN4506,-100.8848888889,19.9917222222
SYN4506,-100.8496666667,19.9581944444
SYN4506,-100.9599166667,19.9828055556
SYN4506,-101.0881111111,20.0531944444
SYN4506,-101.3730833333,20.1607222222
SYN4506,-101.4341666667,20.1338055556
SYN4506,-101.2354166667,19.9646111111
SYN4506,-102.0898333333,20.7195555556
SYN4506,-98.8637222222,19.1397777778
SYN4506,-99.59,19.12
SYN4506,-98.9146111111,19.5025277778
SYN4506,-99.6270555556,19.4074722222
SYN7305,-98.4874444444,19.0838888889
SYN7305,-102.0684444444,20.1393888889
SYN7305,-98.8661388889,19.22625
SYN7305,-100.64,19.68
SYN7305,-102.37,20.17
SYN7305,-101.61,19.42
SYN7305,-99.03,18.97
SYN7305,-101.49,20.11
SYN7305,-98.1854166667,19.1594722222
SYN7305,-98.49,19.09
SYN7305,-101.64,19.42
SYN7305,-100.8848888889,19.9917222222
SYN7305,-100.8496666667,19.9581944444
SYN7305,-100.9599166667,19.9828055556
SYN7305,-101.0881111111,20.0531944444
SYN7305,-101.3730833333,20.1607222222
SYN7305,-101.4341666667,20.1338055556
SYN7305,-101.2354166667,19.9646111111
SYN7305,-102.0898333333,20.7195555556
SYN7305,-98.8637222222,19.1397777778
SYN7305,-99.59,19.12
SYN7305,-98.9146111111,19.5025277778
SYN7305,-99.6270555556,19.4074722222
SYN7305,-99.08,19.29
